"","BB_1","BB_2","CC_1","CC_2","CS_1","CS_2","LT_1","LT_2","MM_1","MM_2","PS_1","PS_2","RS_1","RS_2","RWF_2","SMB_1","SMB_2","SS_1","SS_2","WS_1","WS_2"
"1998_BEF.LML.1998.001",0,0.00161194063499439,0,0,0,0,0,0,0,0,0.0025707134058477,0.0131399964805337,0,0,0,0,0.0571585820182824,0,0,0,0.00208173929271251
"1998_BEF.LML.1998.001A",0,0,0,0,0,0,0,0,0,0,0,0.001388246182323,0,0,0,0.000462748727441,0.018047200370199,0,0,0,0.000925497454881999
"1998_BEF.LML.1998.002",0,0,0,0,0,0,0,0,0,0,0.000998003992015968,0,0,0,0,0,0.00753946652150245,0,0,0,0
"1998_BEF.LML.1998.002A",0,0,0,0,0,0,0,0,0,0,0.000288766965059197,0.000577533930118394,0,0,0,0,0.00981807681201271,0,0,0,0.000577533930118394
"1998_BEF.LML.1998.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147783251231527,0.00403932289651734,0,0,0,0
"1998_BEF.LML.1998.004",0,0.000621310966138552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621310966138552,0.00793952729641327,0,0,0,0.000310655483069276
"1998_BEF.LML.1998.005",0,0.00304042360117126,0,0,0,0,0,0,0,0,0.00207684319833853,0.00415368639667705,0,0,0,0,0.0151646974076881,0,0,0,0
"1998_BEF.LML.1998.006",0,0.00210970464135021,0,0.000527426160337553,0,0,0,0,0.000527426160337553,0.00252069811369768,0.00586199154633743,0.0108430839911084,0,0,0,0.00134802147927962,0.0387447164608916,0,0,0,0.00134802147927962
"1998_BEF.LML.1998.007",0,0,0,0,0,0,0,0,0.000284656988329063,0.000823740546280546,0.00167771151126774,0.00602061039358624,0,0,0,0.00332519260382883,0.031362601596074,0.000284656988329063,0.000284656988329063,0,0.000539083557951483
"1998_BEF.LML.1998.008",0,0.00146587564714704,0,0,0,0,0,0,0,0.000732332478945441,0.000732332478945441,0.000732332478945441,0,0,0,0,0.0212957549737132,0,0,0,0
"1998_BEF.LML.1998.009",0,0,0,0,0,0,0,0,0,0,0.00993675396401211,0.0156435952253697,0,0,0,0.00213789417423838,0.0449937644753251,0,0,0,0
"1998_BEF.LML.1998.010",0,0,0.000137551581843191,0,0,0,0,0,0,0,0.000275103163686382,0.00165412251078097,0,0,0,0.000137551581843191,0.0129578769225614,0,0.000137551581843191,0,0.000550206327372765
"1998_BEF.LML.1998.011",0,0,0,0,0,0,0,0,0,0,0.000529941706412295,0.00132485426603074,0,0,0,0,0.0211976682564918,0,0,0,0.000264970853206147
"1998_BEF.LML.1998.012",0,0.000778008298755187,0.000259336099585062,0,0.000220653133274493,0,0,0,0,0,0.00095997846571911,0.00539593046038681,0,0,0,0.000441306266548985,0.0166835742511527,0,0,0.000259336099585062,0.000739325332444617
"1998_BEF.LML.1998.013",0,0.00107906327210227,0,0,0.00579654098184553,0,0,0,0,0,0.00314802878934365,0.00492856375550543,0,0,0,0.00155763239875389,0.0220388870985068,0,0,0,0
"1998_BEF.LML.1998.014",0,0.000454545454545455,0.000454545454545455,0,0.000454545454545455,0,0,0,0,0,0.00328950409021583,0.00207237602255396,0,0,0,0.000454545454545455,0.0101076859083977,0,0,0,0
"1998_BEF.LML.1998.015",0,0.000538192283180169,0.000918854635673507,0.000157529930686831,0,0,0,0,0,0.000190331176246669,0.00227749781784767,0.00211996788716084,0,0,0,0.000157529930686831,0.0157392009544623,0,0,0.000190331176246669,0.000695722213866999
"1998_BEF.LML.1998.016",0,0.00097620971035935,0,0,0,0,0,0,0,0,0.00144230332846212,0.00106062393914914,0,0,0,0,0.00772526345408501,0,0,0,0.00106062393914914
"1998_BEF.LML.1998.017",0,0,0,0,0.000844951415293621,0,0,0,0,0,0.000844951415293621,0.00301976357153856,0,0,0,0,0.0237980664826726,0,0,0.00042247570764681,0.00058411214953271
"1998_BEF.LML.1998.018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559440559440559,0,0,0,0
"1999_BEF.LML.062299.001",0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0.00649350649350649,0,0,0,0.0025974025974026,0.025974025974026,0,0,0,0.00519480519480519
"1999_BEF.LML.062299.002",0,0.000277854959711031,0,0,0,0,0,0,0,0,0.000555709919422062,0.00111141983884412,0,0,0,0.0141706029452626,0.0150041678243957,0,0,0,0
"1999_BEF.LML.062299.003",0,0.000829416643627315,0,0,0.000276472214542438,0,0,0,0,0,0,0.00165883328725463,0,0,0,0.0118883052253249,0.0329001935305502,0,0,0,0.000276472214542438
"1999_BEF.LML.062399.001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158478605388273,0.0237717908082409,0,0,0,0
"1999_BEF.LML.062399.002",0,0.000288350634371396,0,0,0,0,0,0,0,0,0,0.000288350634371396,0,0,0,0.00173010380622837,0.00749711649365629,0,0,0,0.000576701268742791
"1999_BEF.LML.062399.003",0,0.00104384133611691,0,0,0.00104384133611691,0.00208768267223382,0,0,0,0,0,0.00104384133611691,0,0,0,0.00208768267223382,0.0240083507306889,0,0,0,0.00521920668058455
"1999_BEF.LML.062399.004",0,0.00173310225303293,0,0,0,0,0,0,0,0,0.00259965337954939,0.00433275563258232,0,0,0,0.00173310225303293,0.0259965337954939,0,0,0,0.000866551126516464
"1999_BEF.LML.062399.005",0,0,0,0,0,0,0,0,0,0,0,0.00232558139534884,0,0,0,0,0.00813953488372093,0,0,0,0
"1999_BEF.LML.062999.001",0,0,0,0,0,0,0,0,0,0,0,0.000337097589752233,0,0,0,0.00185403674363728,0.0080903421540536,0,0,0,0.000168548794876117
"1999_BEF.LML.063099.001",0,0,0,0,0,0,0,0,0,0,0.000891662951404369,0.00133749442710655,0,0,0,0.0100312082032992,0.0276415514935354,0,0,0,0.000668747213553277
"2000_BEF.LML.001",0,0,0,0,0,0,0,0.00125789513060172,0,0,0,0.00194579618989988,0,0,0,0.00340591846014065,0.0441218429731013,0,0,0,0.000615488825132786
"2000_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855725758948187,0,0,0,0
"2000_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0.000555565972286227,0,0,0,0,0.023754567610553,0.0191875671555655,0.000142694063926941,0.000285388127853881,0,0.000114705207616426
"2000_BEF.LML.005",0,0.00115569282537991,0,0.00048181416683185,0,0,0,0,0,0,0.0231245404028474,0.00567201079576051,0,0,0,0.00733174665085169,0.0237805407656819,0,0,0,0.000723238238991866
"2000_BEF.LML.006",0,0.000349406009783368,0,0,0,0,0,0.000263713080168776,0,0,0.0066203856790003,0.00197022855265742,0,0,0,0.0275732747541833,0.0300075432509011,0,0.000240153698366955,0,0
"2000_BEF.LML.007",0,0.000176991150442478,0,0,0,0,0,0.000353982300884956,0,0,0.000348666547342044,0.000287562904385334,0,0,0,0.0292388914357246,0.0128781645957093,0.000216216216216216,0.000397350993377483,0,0.000143781452192667
"2000_BEF.LML.008",0,0.000256081946222791,0.000128040973111396,0,0,0,0,0,0,0,0.000921949131930013,0.000482802832138012,0,0,0,0.0273284867118725,0.0148176817454401,0,0.000653696234221565,0,0
"2000_BEF.LML.009",0,0.000338532753084609,0,0,0,0,0,0.000323624595469256,0,0.000207813798836243,0.00182613765770775,0.000773396345419626,0,0,0,0.0334775518986559,0.0205770468303224,6.59543595831684e-05,0.000811353755171496,0,0.000130718954248366
"2000_BEF.LML.010",0,0.000129804938660205,0,5.04770077229822e-05,0.000469217634367179,0,0,0,0,0,0.00692486844084409,0.00224752211824464,0,0,0,0.0256990354281572,0.0199905890671291,0,5.91086416834141e-05,0,0.000349355012016307
"2000_BEF.LML.011",0,0.000643498143546974,0,0,0,0,0,0.000171115674195756,0,0,0.00168580174109998,0.000116877045348294,0,0,0,0.0386164037784685,0.0338976528604783,0,0.000700072249161493,0,0.000342231348391513
"2000_BEF.LML.012",0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0,0,0,0.0119904076738609,0.0239808153477218,0,0,0,0
"2000_BEF.LML.013",0,0.000513670440442722,0.000385802469135802,0,0,0,0,0.000508130081300813,0,0,0.00484798567307864,0.00117760617760618,0,0.000225225225225225,0,0.0241567761090659,0.0333780989302405,0.000259605399792316,0.000952380952380952,0,0
"2000_BEF.LML.014",0.000122774708410068,0.00016,0,0.000395849056603774,0,0,0,0,0,0,0.0103056773311659,0.00127573235943644,0,0,0,0.0225307429368023,0.0280987997612935,0.000134680134680135,0.000742665619080342,0,0.00107807636109523
"2000_BEF.LML.015",0,0,0,0,0,0,0,0,0,0,0.00414733323354787,0,0,0,0,0.0353977374570599,0.0328402730425881,0,0.00102880658436214,0,0.00573408375695957
"2000_BEF.LML.016",0,0,0,0,0,0,0,0,0,0,0.00402007537047633,0,0,0,0,0.0182743677835933,0.0312881837205287,0,0,0,0.00403051853667723
"2000_BEF.LML.017",0,0,0,0,0.000979087044273629,0,0,0,0,0,0.00529173958404936,0.00156739811912226,0,0,0,0.0451358358594246,0.0154758542998786,0,0.00045662100456621,0,0.00045662100456621
"2000_BEF.LML.019",0,0,0,0.00103575459849605,0.00149679655331394,0.00103575459849605,0,0,0,0.000461041954817888,0.0103347193745901,0.0018771937472671,0,0,0,0.022803159683915,0.0204915907104488,0,0,0,0.00191021967526266
"2000_BEF.LML.020",0,0.000140193466984439,9.32487877657591e-05,0.000735425168536848,0.000659548946911713,0.000269181229708053,0,0,0,0,0.00659196777952581,0.00256570369015,0,0,0,0.0170719232226322,0.0221177400903282,0,0,0,0.000468431436968308
"2000_BEF.LML.021",0,0,0,0.00349602712764219,0.00644692069923894,0.00965446107104583,0,0,0,0,0.00617904612520308,0.00053248136315229,0,0,0,0.00642865461943293,0.0142702491644106,0,0,0,0.00297150575339619
"2000_BEF.LML.022",0,0,0,0,0,0,0,0.000569476082004556,0,0,0.00193193476153641,0.0009559546144912,0,0,0,0.0369712695477526,0.0143779900500045,0,0.00040650406504065,0,0.000813008130081301
"2000_BEF.LML.023",0,0,0.000386996904024768,0.0011090365822528,0,0,0,0,0,0,0.0012424410646434,0.00105708245243129,0,0,0,0.0142942764481557,0.0098202749194254,0,0,0,0
"2000_BEF.LML.024",0,0.000606060606060606,0.000443852640923214,0,0,0.000606060606060606,0,0,0,0.000606060606060606,0.00345500847517482,0.00226203445910503,0,0,0,0.0127228725368404,0.0208851491168788,0,0.00121212121212121,0,0
"2000_BEF.LML.025",0,0.00096761843564533,0,0.000869795794675742,0,0,0,0,0,0,0.00669363548493619,0.000509191185780293,0,0,0,0.00610523732307114,0.0148449723538198,0,0,0,0.000182215743440233
"2000_BEF.LML.026",0.000344827586206897,0.0015946325479794,0,0,0.00180995475113122,0,0,0.000719424460431655,0,0,0.00207182912906214,0.00298972261784784,0,0,0,0.00214465954790226,0.0312603076537606,0,0,0,0.000904977375565611
"2000_BEF.LML.027",0,0.000478927203065134,0,0,0,0,0,0,0,0,0.00697724848912227,0.000416666666666667,0,0,0,0.0075475247246555,0.0124646142643865,0,0,0,0
"2000_BEF.LML.028",0,0.000925925925925926,0,0,0,0,0,0,0,0,0.00171957671957672,0.00264550264550265,0,0,0,0.00181929181929182,0.00910519097448741,0,0,0,0.00143874643874644
"2000_BEF.LML.029",0,0.000947867298578199,0,0,0,0,0,0,0,0,0.000476190476190476,0,0,0,0,0.0347098899329708,0.00803264503193133,0,0.000510204081632653,0,0.000986394557823129
"2000_BEF.LML.031",0,0.000163934426229508,0,0.000163934426229508,0,0,0,0.0001953125,0,0,0.000668558514236804,0,0,0,0,0.00655909745895527,0.0129410094441822,0,0,0,0.000828668158000815
"2001_BEF.LML.001",0,0,0.0107251319395247,0.00230778965305855,0,0,0,0,0,0,0.0135776477381233,0.00715603274441353,0,0,0,0.000789265982636148,0.0439870023139037,0,0.000492610837438424,0.00190427174472465,0.00500986180683645
"2001_BEF.LML.002",0,0,0,0,0,0,0,0.00164203612479475,0,0,0.000821018062397373,0.000821018062397373,0,0,0.000821018062397373,0,0.00129198966408269,0,0,0,0.00258397932816537
"2001_BEF.LML.003",0,0.00091324200913242,0,0.000533333333333333,0,0,0,0,0,0,0.00144657534246575,0,0,0,0,0.00129731587350454,0.0135141826280744,0,0,0,0.00220995480090868
"2001_BEF.LML.004",0,0,0,0,0,0,0,0.000723065798987708,0,0.000723065798987708,0.00245623260807643,0.00267424790201363,0,0.000505050505050505,0,0,0.00693158638754003,0,0,0,0.00223713646532438
"2001_BEF.LML.005",0,0.000798722044728434,0.0189382790827955,0.00153381647663694,0.00739502154807759,0,0,0,0.00886912048866007,0.0186162309419304,0.0407415780501087,0.00793532306476082,0,0.000333778371161549,0,0.000266240681576145,0.0103314891989461,0,0,0.00226500083177997,0.00113250041588998
"2001_BEF.LML.006",0,0.000208855472013367,0.00150647452516897,0.00102618908290652,0.000394321766561514,0,0.000417710944026733,0.000208855472013367,0,0.000394321766561514,0.0153813749138706,0.00523206022485739,0,0,0,0.00237588739129747,0.0204086635787872,0,0.000508975520032574,0.0015351646029391,0.00132630913092573
"2001_BEF.LML.007",0,0.00149790492566642,0.00208892147412978,0.000805470446973992,0.000275633958103638,0,0,0,0,0,0.004044220240998,0.00107391599983097,0,0,0,0.000449849985978203,0.0103311065170745,0.000457038391224863,0.00561347990225714,0.000696864111498258,0.00277465678595554
"2001_BEF.LML.008",0,0.000604960677555959,0.000399680255795364,0,0,0,0,0,0,0,0.0030185261931822,0.000399680255795364,0,0,0,0,0.0120385334178924,0.000799360511590727,0.0104071706315335,0.00160646301360848,0
"2001_BEF.LML.009",0,0.000893406434335758,0.000652315720808871,0,0.000652315720808871,0,0.000341530054644809,0.000341530054644809,0,0,0.00235996599403291,0.000341530054644809,0,0,0,0.000652315720808871,0.0171779423946651,0,0.00229847721707142,0,0.000551876379690949
"2001_BEF.LML.010",0,0.000405819828876003,0.00264435997947828,0.00366231333582967,0.000854153320521034,0.000112650670271488,0,0.000112650670271488,0,0.000213538330130258,0.0118428335561397,0.00304112704235633,0,0,0,0.00284840448863674,0.0181707637028321,0.000539727330532005,0.00309723185000515,0.00272216267348546,0.00380615571343131
"2001_BEF.LML.011",0,0.000881834215167548,0.00141934070748001,0.000579710144927536,0,0,0,0.000839630562552477,0,0,0.00436696742322267,0.00132275132275132,0,0.000440917107583774,0,0.00141934070748001,0.0234350006769968,0.000881834215167548,0.00529100529100529,0.000881834215167548,0.00186025781506379
"2001_BEF.LML.012",0,0.00271383055106803,0.00126476268608248,0.00211078637474577,0,0,0,0,0,0,0.0040919032353555,0.00539920801436428,0,0,0.000846023688663283,0,0.0075250834406239,0.000423011844331641,0.00237794612794613,0.000423011844331641,0.00251039074915804
"2001_BEF.LML.013",0,0.00229665653278142,0,0,0,0,0.000752445447705041,0,0,0,0.00830761198384546,0.00150489089541008,0,0,0.000752445447705041,0.00324489135718522,0.0325353505101284,0,0.00625467314800539,0,0.000752445447705041
"2001_BEF.LML.014",0,0.00291884747382924,0.000623052959501558,0,0,0,0.000623052959501558,0,0,0,0.00972860844958972,0.0046400310121942,0,0,0,0,0.0139045172371112,0.000300571085061617,0.00192671345654079,0.00216972996356629,0.00342679127725857
"2001_BEF.LML.015",0,0,0.00423396423758473,0.000556483027267668,0,0,0.000556483027267668,0,0,0,0.0122591113408313,0,0,0,0,0.00488954024119021,0.0155980095044373,0,0,0.00545588028239838,0.00489939725513071
"2001_BEF.LML.016",0,0.000419287211740042,0.000419287211740042,0.00125786163522013,0.000936329588014981,0.00187265917602996,0,0.00127226463104326,0,0,0.00601098511636488,0.00219419122323511,0,0,0,0.000838574423480084,0.0150115268919756,0,0.00125786163522013,0.00294941347800342,0.00504584953670363
"2001_BEF.LML.017",0,0,0.00203252032520325,0,0.00513341671878257,0,0.000881834215167548,0.00106837606837607,0,0,0.00630664502615722,0.00403546694197101,0,0.000881834215167548,0,0.00371387871387871,0.00911676775497914,0,0.0017636684303351,0.00315363272680346,0.00416927246195539
"2001_BEF.LML.018",0,0.001953125,0.210849719101124,0.00842696629213483,0.287767731741573,0,0,0,0,0.00561797752808989,0.0260050912921348,0.001953125,0,0,0,0,0.00280898876404494,0,0.00561797752808989,0.00757110252808989,0.00390625
"2001_BEF.LML.019",0,0,0.033602120473304,0.00138121546961326,0.117297067573311,0,0,0,0,0.00478672243720223,0.0085612991254166,0.00377457668821437,0,0,0,0,0.00138121546961326,0,0.00138121546961326,0.012335875813631,0.00377457668821437
"2001_BEF.LML.020",0,0.000396825396825397,0.00545622344934878,0.0012686649783424,0.0382069521942605,0.00250617974044732,0,0,0,0,0.00949053114574003,0.00351538174118819,0,0.000290613193839,0,0.00359044372793712,0.01166981685226,0.000396825396825397,0,0.00303273662607349,0.00467470771542691
"2001_BEF.LML.022",0,0,0.00388445036247966,0,0,0,0,0,0,0,0,0,0,0,0,0.00244266903388075,0.00288800118360704,0,0.00133155792276964,0,0.00244266903388075
"2001_BEF.LML.023",0,0,0.00329489291598023,0.00161813423210911,0,0,0,0.000411861614497529,0,0,0.00060313630880579,0,0,0,0.000823723228995058,0.000823723228995058,0.00894370661542161,0,0.000411861614497529,0.000823723228995058,0.00494233937397035
"2001_BEF.LML.024",0,0,0.0129614999957979,0.00156739811912226,0.00201072386058981,0,0,0,0,0,0.00491860455343861,0.00201072386058981,0,0.000670241286863271,0,0,0.00916696782001395,0,0,0.00514552009883433,0.00223763940598553
"2001_BEF.LML.025",0,0,0.0158675518400131,0.00265142201458897,0.000680272108843537,0,0,0,0,0,0.0083845586427342,0.00129087779690189,0,0,0,0.00197114990574543,0.00240144250471273,0,0,0.00308171461355627,0.00290140152446521
"2001_BEF.LML.026",0,0.000636132315521628,0.00127226463104326,0,0,0,0,0,0,0.00138519598593361,0.00630687178847398,0.00404265660291048,0,0,0,0.000636132315521628,0.0099562829599711,0,0,0.000749063670411985,0.00480874444765001
"2001_BEF.LML.027",0,0.000554631170271769,0.00518617493104459,0.00102413019079686,0.0122391879602085,0,0,0,0,0.00446972964998478,0.00873460058152238,0,0,0,0,0.0015722253035065,0.00372522600753327,0,0,0.00204172432403159,0.00426024900511867
"2001_BEF.LML.028",0,0,0.00174978127734033,0.000874890638670166,0.0130512640961676,0,0,0,0,0.00464055507329167,0.0048703244286245,0.00232055753304809,0,0.000570776255707763,0,0.00174978127734033,0.00707459490886323,0,0,0.000570776255707763,0.00924477762197533
"2001_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.000888888888888889,0.00177777777777778,0,0,0,0,0.00433160148042655,0.012181624776925,0,0,0,0.0102895622895623
"2001_BEF.LML.030",0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866977225672878,0.0277777777777778,0,0,0,0
"2001_BEF.LML.031",0,0,0.000376222723852521,0,0.000559753708368318,0,0,0.00018811136192626,0,0.000279876854184159,0.00149028976749674,0.000185391175380052,0,0,0.000279876854184159,0.000185391175380052,0.00579136921770255,0,0,0.00018811136192626,0.00242812639058183
"2002_BEF.LML.001",0,0,0,0,0,0,0,0.00526027331975075,0,0,0,0,0,0,0,0.0166565393001394,0.0274868642098867,0,0,0,0
"2002_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363247863247863,0.00641025641025641,0,0,0,0
"2002_BEF.LML.004",0,0.00225225225225225,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0,0.0045045045045045,0,0,0,0,0
"2002_BEF.LML.005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944510035419126,0.00944510035419126,0,0,0,0
"2002_BEF.LML.006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544444444444444,0.0188888888888889,0,0,0,0
"2002_BEF.LML.007",0,0,0,0,0,0,0,0.00149925037481259,0,0,0,0,0,0,0,0.0389805097451274,0.0224887556221889,0,0,0,0
"2002_BEF.LML.008",0,0,0,0,0,0,0,0.00162866449511401,0,0,0,0,0,0,0,0.0537459283387622,0.00814332247557003,0,0,0,0
"2002_BEF.LML.009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779109589041096,0.0299657534246575,0,0,0,0
"2002_BEF.LML.010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000412201154163232,0.078318219291014,0.0296784830997527,0,0,0,0
"2002_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514705882352941,0.0202205882352941,0,0,0,0
"2002_BEF.LML.014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323651452282158,0.0149377593360996,0,0,0,0
"2002_BEF.LML.026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270700636942675,0.0286624203821656,0,0,0,0
"2002_BEF.LML.029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245398773006135,0.0184049079754601,0,0,0,0
"2002_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206185567010309,0.00515463917525773,0,0,0,0
"2003_BEF.LML.001",0,0,0.00793650793650794,0.00729051310446659,0,0.00332225913621262,0,0,0,0,0.0299003322259136,0.0179032853451458,0,0,0,0.0155961609449982,0.00166112956810631,0.00166112956810631,0.00166112956810631,0,0
"2003_BEF.LML.002",0,0,0,0,0,0,0,0.00141043723554302,0,0,0.00141043723554302,0,0,0,0,0.00141043723554302,0.00564174894217207,0,0.00141043723554302,0,0.00705218617771509
"2003_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573122529644269,0.0296442687747036,0,0.000988142292490119,0,0.000988142292490119
"2003_BEF.LML.004",0,0.00127226463104326,0,0,0,0.00127226463104326,0,0,0,0,0.00508905852417303,0.00254452926208651,0.00127226463104326,0,0.00127226463104326,0.00127226463104326,0.00127226463104326,0,0.00127226463104326,0,0.00763358778625954
"2003_BEF.LML.005",0.000490196078431373,0.000490196078431373,0.0053921568627451,0.00147058823529412,0.0230392156862745,0.000490196078431373,0,0,0.00147058823529412,0.0191176470588235,0.053921568627451,0.00882352941176471,0,0,0.000490196078431373,0.0156862745098039,0.0102941176470588,0,0.000490196078431373,0.00196078431372549,0.00147058823529412
"2003_BEF.LML.006",0,0.00344827586206897,0.00172413793103448,0.00172413793103448,0,0,0,0,0,0,0.00862068965517241,0.00172413793103448,0,0,0,0.0344827586206897,0.0741379310344828,0,0,0,0.00172413793103448
"2003_BEF.LML.007",0,0.00204359673024523,0,0,0,0,0,0,0,0,0.00136239782016349,0.000681198910081744,0,0,0,0.0524523160762943,0.0245231607629428,0,0.000681198910081744,0,0.000681198910081744
"2003_BEF.LML.008",0,0.00389711613406079,0,0,0,0,0,0,0,0,0.000779423226812159,0.00155884645362432,0,0,0,0.0483242400623539,0.0218238503507405,0.000779423226812159,0.00389711613406079,0,0.00467653936087295
"2003_BEF.LML.009",0,0.00204290091930541,0,0,0,0,0,0,0,0,0.00306435137895812,0.00255362614913177,0,0,0,0.0500510725229826,0.0337078651685393,0,0,0,0.00153217568947906
"2003_BEF.LML.010",0,0,0.000651465798045603,0.000651465798045603,0.000651465798045603,0,0,0,0,0,0.0345276872964169,0.00846905537459283,0,0,0,0.0364820846905537,0.0130293159609121,0,0.00260586319218241,0,0
"2003_BEF.LML.011",0,0.000868055555555556,0,0,0,0,0,0,0,0,0.0078125,0.00347222222222222,0,0,0,0.0711805555555556,0.03125,0,0,0,0
"2003_BEF.LML.012",0,0.00521739130434783,0,0,0,0,0,0,0,0,0.0156521739130435,0.0104347826086957,0.00173913043478261,0,0,0.0173913043478261,0.00695652173913044,0,0.00173913043478261,0,0.00173913043478261
"2003_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.0380952380952381,0.0238095238095238,0,0,0,0.00952380952380952,0.0238095238095238,0,0,0,0
"2003_BEF.LML.014",0,0.00177147918511957,0,0.00177147918511957,0,0,0,0,0,0,0.0442869796279894,0.00885739592559787,0,0,0,0.0380868024800709,0.0327723649247121,0,0.00265721877767936,0.00177147918511957,0.00354295837023915
"2003_BEF.LML.015",0,0,0.00223713646532438,0.00223713646532438,0,0,0,0,0,0,0.0223713646532438,0.00447427293064877,0,0,0,0.0223713646532438,0.0469798657718121,0,0,0,0.00223713646532438
"2003_BEF.LML.016",0,0.00121951219512195,0,0.00121951219512195,0,0,0,0,0,0,0.00853658536585366,0,0,0,0,0.0219512195121951,0.0146341463414634,0.00121951219512195,0,0,0.0024390243902439
"2003_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0.0194444444444444,0,0,0,0.0944444444444444,0.0194444444444444,0,0,0,0.0111111111111111
"2003_BEF.LML.018",0,0.00571428571428571,0.114285714285714,0.00571428571428571,0,0,0,0,0,0.0171428571428571,0.0171428571428571,0.00571428571428571,0,0,0,0.0285714285714286,0.0114285714285714,0,0,0,0.00571428571428571
"2003_BEF.LML.019",0,0,0.0315985130111524,0.00185873605947955,0.0706319702602231,0.00371747211895911,0,0,0,0.00185873605947955,0.0148698884758364,0.00557620817843866,0,0,0,0.0185873605947955,0.00929368029739777,0,0,0.00185873605947955,0
"2003_BEF.LML.020",0,0,0.00104275286757039,0.00417101147028154,0.00312825860271116,0.00104275286757039,0,0,0,0.00208550573514077,0.0291970802919708,0.00417101147028154,0,0,0,0.0354535974973931,0.0198123044838373,0,0,0.00104275286757039,0
"2003_BEF.LML.021",0,0,0.0116279069767442,0,0.0697674418604651,0,0,0,0,0.00465116279069767,0.013953488372093,0,0,0,0,0.00697674418604651,0,0.00232558139534884,0,0.00232558139534884,0
"2003_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0,0.0119047619047619,0,0,0,0,0.00297619047619048
"2003_BEF.LML.023",0,0,0.00337457817772778,0.00224971878515186,0,0,0,0,0.00112485939257593,0,0,0,0,0,0,0.0101237345331834,0.00674915635545557,0.00112485939257593,0.00112485939257593,0,0.00112485939257593
"2003_BEF.LML.024",0,0,0,0.00266666666666667,0,0,0,0,0,0.00533333333333333,0.0133333333333333,0.00266666666666667,0,0,0,0.0133333333333333,0.016,0.00266666666666667,0,0,0
"2003_BEF.LML.025",0,0,0.00739644970414201,0.0029585798816568,0.0029585798816568,0,0,0,0,0.000739644970414201,0.0244082840236686,0.0014792899408284,0,0,0,0.0133136094674556,0.00665680473372781,0.000739644970414201,0.000739644970414201,0.0022189349112426,0.00591715976331361
"2003_BEF.LML.026",0,0,0,0,0.010230179028133,0,0,0,0,0,0.00767263427109974,0,0,0,0,0.0179028132992327,0.0281329923273657,0,0.00255754475703325,0,0.0051150895140665
"2003_BEF.LML.027",0,0.00104712041884817,0.0031413612565445,0,0.00732984293193717,0,0,0,0,0.00418848167539267,0.0293193717277487,0.0031413612565445,0,0,0,0.0178010471204188,0.00837696335078534,0,0.00104712041884817,0,0.00209424083769634
"2003_BEF.LML.028",0,0,0.00631578947368421,0,0.00631578947368421,0.00210526315789474,0,0,0,0.00210526315789474,0.0105263157894737,0,0,0,0,0.00421052631578947,0,0,0.00210526315789474,0.00210526315789474,0.00631578947368421
"2003_BEF.LML.029",0,0,0,0,0,0,0,0,0.00332778702163062,0.00499168053244592,0,0,0,0,0,0.0266222961730449,0.00332778702163062,0,0,0,0.00166389351081531
"2003_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.00208333333333333,0.00208333333333333,0,0,0,0.102083333333333,0.01875,0,0,0,0.00208333333333333
"2003_BEF.LML.031",0,0.000508130081300813,0.00152439024390244,0.00101626016260163,0.00457317073170732,0,0,0,0,0.00101626016260163,0.00558943089430894,0.0040650406504065,0.00101626016260163,0,0.00203252032520325,0.00914634146341463,0.00711382113821138,0,0.000508130081300813,0,0.00558943089430894
